source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	assay name	comment[fraction identifier]	comment[technical replicate]	comment[Instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
PXD006098_20130524_EXQ4_FB_SA_Neugebauer_1	Danio rerio	Tissue embryos	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	20130524_EXQ4_FB_SA_Neugebauer_1.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD006098_20130524_EXQ4_FB_SA_Neugebauer_3	Danio rerio	Tissue embryos	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	20130524_EXQ4_FB_SA_Neugebauer_3.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD006098_20130524_EXQ4_FB_SA_Neugebauer_4	Danio rerio	Tissue embryos	not avalaible	not avalaible	2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	20130524_EXQ4_FB_SA_Neugebauer_4.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD006098_20130524_EXQ4_FB_SA_Neugebauer_6	Danio rerio	Tissue embryos	not avalaible	not avalaible	2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	20130524_EXQ4_FB_SA_Neugebauer_6.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD006098_20130524_EXQ4_FB_SA_Neugebauer_7	Danio rerio	Tissue embryos	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	20130524_EXQ4_FB_SA_Neugebauer_7.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD006098_20130524_EXQ4_FB_SA_Neugebauer_8	Danio rerio	Tissue embryos	not avalaible	not avalaible	2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	20130524_EXQ4_FB_SA_Neugebauer_8.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD006098_20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A2	Danio rerio	Tissue embryos	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A2.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD006098_20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A3	Danio rerio	Tissue embryos	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A3.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD006098_20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A4	Danio rerio	Tissue embryos	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A4.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
PXD006098_20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B1	Danio rerio	Tissue embryos	not avalaible	not avalaible	2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B1.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565
