source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	assay name	comment[fraction identifier]	comment[technical replicate]	comment[Instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
PXD022585_P170533_1_1	Rattus norvegicus	Tissue liver	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	P170533_1_1.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Fixed;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Variable;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD022585_P170533_1_10	Rattus norvegicus	Tissue liver	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	P170533_1_10.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Fixed;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Variable;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD022585_P170533_1_11	Rattus norvegicus	Tissue liver	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	P170533_1_11.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Fixed;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Variable;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD022585_P170533_1_12	Rattus norvegicus	Tissue liver	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	P170533_1_12.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Fixed;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Variable;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD022585_P170533_1_13	Rattus norvegicus	Tissue liver	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	P170533_1_13.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Fixed;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Variable;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD022585_P170533_1_14	Rattus norvegicus	Tissue liver	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	P170533_1_14.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Fixed;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Variable;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD022585_P170533_1_15	Rattus norvegicus	Tissue liver	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	P170533_1_15.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Fixed;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Variable;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD022585_P170533_1_16	Rattus norvegicus	Tissue liver	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	P170533_1_16.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Fixed;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Variable;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD022585_P170533_1_17	Rattus norvegicus	Tissue liver	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	P170533_1_17.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Fixed;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Variable;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
PXD022585_P170533_1_18	Rattus norvegicus	Tissue liver	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	P170533_1_18.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Fixed;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=iTRAQ8plex;AC=UNIMOD:730;CF=13C(7)15N(1)C(7)H(24)N(3)O(3);MT=Variable;TA=Y;MM=304.20536	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915
